geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m,Havaintoaseman nimi
"LINESTRING Z (24.87768 60.265775000000005 0, 24.877752 60.26567000000001 0, 24.87761 60.265663 0)",102027178.0,102027109.0,2024-04-16 18:31:00+00:00,2024-04-16 18:31:28+00:00,['BRUSHING'],2024-04-16 18:28:49+00:00,2024-04-16 18:29:52+00:00,143.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.8776 60.265913000000005 0, 24.877545 60.265783 0, 24.877672 60.265733000000004 0)",102027182.0,102027143.0,2024-04-16 18:31:00+00:00,2024-04-16 18:31:28+00:00,['BRUSHING'],2024-04-16 18:28:51+00:00,2024-04-16 18:31:33+00:00,116.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.87761 60.265663 0, 24.877728 60.265641999999986 0)",102027243.0,102027178.0,2024-04-16 18:32:00+00:00,2024-04-16 18:32:28+00:00,['BRUSHING'],2024-04-16 18:29:52+00:00,2024-04-16 18:31:58+00:00,224.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877672 60.265733000000004 0),102027329.0,102027182.0,2024-04-16 18:34:00+00:00,2024-04-16 18:34:29+00:00,['BRUSHING'],2024-04-16 18:31:33+00:00,2024-04-16 18:31:33+00:00,116.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877728 60.265641999999986 0, 24.8776 60.26572 0)",102027369.0,102027243.0,2024-04-16 18:34:00+00:00,2024-04-16 18:34:29+00:00,['BRUSHING'],2024-04-16 18:31:58+00:00,2024-04-16 18:32:50+00:00,193.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.8776 60.26572 0, 24.877567 60.26565800000001 0)",102027409.0,102027369.0,2024-04-16 18:35:00+00:00,2024-04-16 18:35:29+00:00,['BRUSHING'],2024-04-16 18:32:50+00:00,2024-04-16 18:33:32+00:00,162.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877567 60.26565800000001 0, 24.877615 60.26574500000001 0)",102027445.0,102027409.0,2024-04-16 18:36:00+00:00,2024-04-16 18:36:30+00:00,['BRUSHING'],2024-04-16 18:33:32+00:00,2024-04-16 18:33:32+00:00,162.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.866473000000003 60.281296999999995 0, 24.867317 60.27980599999999 0, 24.867604 60.278748 0, 24.868008 60.27777700000001 0, 24.868240000000004 60.277688 0, 24.868869 60.277744999999996 0, 24.87082 60.27804599999999 0)",102042921.0,102042882.0,2024-04-17 00:24:00+00:00,2024-04-17 00:24:37+00:00,['BRUSHING'],2024-04-17 00:21:56+00:00,2024-04-17 00:22:58+00:00,148.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.87082 60.27804599999999 0, 24.871801 60.278229999999986 0, 24.872165000000003 60.278198999999994 0, 24.872550000000004 60.27798700000001 0, 24.872568 60.277654000000005 0, 24.871619000000003 60.27596299999998 0, 24.871604 60.275189 0, 24.872181000000005 60.274493 0, 24.873385 60.273834 0)",102042961.0,102042921.0,2024-04-17 00:25:00+00:00,2024-04-17 00:25:38+00:00,['BRUSHING'],2024-04-17 00:22:58+00:00,2024-04-17 00:23:53+00:00,171.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.873385 60.273834 0, 24.877156 60.272815 0, 24.878089 60.27231899999999 0, 24.87847 60.271779 0, 24.879041 60.269684 0)",102042992.0,102042961.0,2024-04-17 00:26:00+00:00,2024-04-17 00:26:38+00:00,['BRUSHING'],2024-04-17 00:23:53+00:00,2024-04-17 00:24:55+00:00,176.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.879041 60.269684 0, 24.879298 60.26863300000001 0, 24.879851000000002 60.26766800000001 0, 24.879766 60.26754300000001 0, 24.878535 60.26730000000001 0, 24.878464000000005 60.26720500000001 0, 24.878423000000005 60.26668799999999 0, 24.87856 60.266128 0)",102043025.0,102042992.0,2024-04-17 00:27:00+00:00,2024-04-17 00:27:38+00:00,['BRUSHING'],2024-04-17 00:24:55+00:00,2024-04-17 00:25:52+00:00,19.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.87856 60.266128 0, 24.878660000000004 60.265618999999994 0, 24.878592 60.265526 0, 24.877101 60.265373999999994 0, 24.877023 60.26542800000001 0, 24.877115 60.265707 0, 24.877208000000003 60.265733000000004 0)",102043065.0,102043025.0,2024-04-17 00:28:00+00:00,2024-04-17 00:28:39+00:00,['BRUSHING'],2024-04-17 00:25:52+00:00,2024-04-17 00:26:45+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877208000000003 60.265733000000004 0, 24.877183 60.26568000000001 0)",102043090.0,102043065.0,2024-04-17 00:29:00+00:00,2024-04-17 00:29:39+00:00,['BRUSHING'],2024-04-17 00:26:45+00:00,2024-04-17 00:27:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877183 60.26568000000001 0, 24.877098 60.265753999999994 0, 24.877212 60.265789 0)",102043147.0,102043090.0,2024-04-17 00:30:00+00:00,2024-04-17 00:30:39+00:00,['BRUSHING'],2024-04-17 00:27:55+00:00,2024-04-17 00:33:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877212 60.265789 0),102043360.0,102043147.0,2024-04-17 00:36:00+00:00,2024-04-17 00:36:41+00:00,['BRUSHING'],2024-04-17 00:33:52+00:00,2024-04-17 00:34:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877212 60.265789 0),102043411.0,102043360.0,2024-04-17 00:37:00+00:00,2024-04-17 00:37:41+00:00,['BRUSHING'],2024-04-17 00:34:55+00:00,2024-04-17 00:35:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877212 60.265789 0),102043454.0,102043411.0,2024-04-17 00:38:00+00:00,2024-04-17 00:38:42+00:00,['BRUSHING'],2024-04-17 00:35:58+00:00,2024-04-17 00:40:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877212 60.265789 0),102043607.0,102043454.0,2024-04-17 00:43:00+00:00,2024-04-17 00:43:44+00:00,['BRUSHING'],2024-04-17 00:40:52+00:00,2024-04-17 00:41:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877212 60.265789 0),102043649.0,102043607.0,2024-04-17 00:44:00+00:00,2024-04-17 00:44:44+00:00,['BRUSHING'],2024-04-17 00:41:55+00:00,2024-04-17 00:45:46+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877212 60.265789 0, 24.877191 60.265788 0)",102043768.0,102043649.0,2024-04-17 00:48:00+00:00,2024-04-17 00:48:46+00:00,['BRUSHING'],2024-04-17 00:45:46+00:00,2024-04-17 00:50:59+00:00,342.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877191 60.265788 0, 24.877076 60.265791 0, 24.877024 60.265408 0, 24.876828 60.26531 0, 24.876547 60.26536 0, 24.876512 60.26566999999999 0)",102043928.0,102043768.0,2024-04-17 00:53:00+00:00,2024-04-17 00:53:47+00:00,['BRUSHING'],2024-04-17 00:50:59+00:00,2024-04-17 00:51:48+00:00,314.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876512 60.26566999999999 0, 24.876293 60.26568199999999 0, 24.876387 60.265693 0, 24.876339 60.26572099999999 0)",102043950.0,102043928.0,2024-04-17 00:54:00+00:00,2024-04-17 00:54:47+00:00,['BRUSHING'],2024-04-17 00:51:48+00:00,2024-04-17 00:52:41+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876339 60.26572099999999 0, 24.876285000000003 60.26570499999998 0)",102043979.0,102043950.0,2024-04-17 00:55:00+00:00,2024-04-17 00:55:47+00:00,['BRUSHING'],2024-04-17 00:52:41+00:00,2024-04-17 00:53:44+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.876285000000003 60.26570499999998 0),102044010.0,102043979.0,2024-04-17 00:56:00+00:00,2024-04-17 00:56:48+00:00,['BRUSHING'],2024-04-17 00:53:44+00:00,2024-04-17 00:54:47+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.876285000000003 60.26570499999998 0),102044038.0,102044010.0,2024-04-17 00:57:00+00:00,2024-04-17 00:57:48+00:00,['BRUSHING'],2024-04-17 00:54:47+00:00,2024-04-17 00:55:50+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.876285000000003 60.26570499999998 0),102044071.0,102044038.0,2024-04-17 00:58:00+00:00,2024-04-17 00:58:48+00:00,['BRUSHING'],2024-04-17 00:55:50+00:00,2024-04-17 00:56:53+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.876285000000003 60.26570499999998 0),102044101.0,102044071.0,2024-04-17 00:59:00+00:00,2024-04-17 00:59:49+00:00,['BRUSHING'],2024-04-17 00:56:53+00:00,2024-04-17 00:57:56+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876285000000003 60.26570499999998 0, 24.876271 60.265717 0)",102044137.0,102044101.0,2024-04-17 01:00:00+00:00,2024-04-17 01:00:49+00:00,['BRUSHING'],2024-04-17 00:57:56+00:00,2024-04-17 00:58:59+00:00,40.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876271 60.265717 0, 24.876237 60.265707 0)",102044175.0,102044137.0,2024-04-17 01:01:00+00:00,2024-04-17 01:01:49+00:00,['BRUSHING'],2024-04-17 00:58:59+00:00,2024-04-17 00:59:20+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876237 60.265707 0, 24.876262 60.265709999999984 0)",102044191.0,102044175.0,2024-04-17 01:02:00+00:00,2024-04-17 01:02:49+00:00,['BRUSHING'],2024-04-17 00:59:20+00:00,2024-04-17 01:01:55+00:00,358.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.876262 60.265709999999984 0, 24.876322 60.265726 0, 24.876332 60.266088 0)",102044273.0,102044191.0,2024-04-17 01:04:00+00:00,2024-04-17 01:04:50+00:00,['BRUSHING'],2024-04-17 01:01:55+00:00,2024-04-17 01:01:55+00:00,358.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877257 60.26565699999998 0, 24.877483 60.265677 0)",102142662.0,,2024-04-17 15:59:00+00:00,2024-04-17 15:59:03+00:00,['BRUSHING'],2024-04-17 15:56:54+00:00,2024-04-17 15:57:15+00:00,44.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.877483 60.265677 0),102142686.0,102142662.0,2024-04-17 16:00:00+00:00,2024-04-17 16:00:03+00:00,['BRUSHING'],2024-04-17 15:57:15+00:00,2024-04-17 15:57:15+00:00,44.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.878303 60.265803 0, 24.878253 60.26578999999999 0)",102143015.0,,2024-04-17 16:06:00+00:00,2024-04-17 16:06:06+00:00,['BRUSHING'],2024-04-17 16:03:52+00:00,2024-04-17 16:04:55+00:00,225.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
POINT Z (24.878253 60.26578999999999 0),102143071.0,102143015.0,2024-04-17 16:07:00+00:00,2024-04-17 16:07:06+00:00,['BRUSHING'],2024-04-17 16:04:55+00:00,2024-04-17 16:06:40+00:00,17.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.878253 60.26578999999999 0, 24.878272 60.265755 0)",102143154.0,102143071.0,2024-04-17 16:09:00+00:00,2024-04-17 16:09:07+00:00,['BRUSHING'],2024-04-17 16:06:40+00:00,2024-04-17 16:08:00+00:00,16.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877687 60.26567000000001 0, 24.87709 60.265398 0, 24.87696 60.26541300000001 0, 24.877002 60.2658 0)",102143224.0,,2024-04-17 16:10:00+00:00,2024-04-17 16:10:08+00:00,['BRUSHING'],2024-04-17 16:07:57+00:00,2024-04-17 16:08:58+00:00,138.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.878272 60.265755 0, 24.878043 60.26571500000001 0, 24.878058 60.265417 0, 24.87791 60.265366999999976 0, 24.877043 60.26536999999999 0, 24.877047 60.26563500000001 0)",102143236.0,102143154.0,2024-04-17 16:10:00+00:00,2024-04-17 16:10:08+00:00,['BRUSHING'],2024-04-17 16:08:00+00:00,2024-04-17 16:08:59+00:00,136.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877002 60.2658 0, 24.876958 60.26600799999999 0, 24.877092 60.266699999999986 0, 24.877698 60.267181999999984 0, 24.877938 60.267267 0, 24.879878 60.267492 0, 24.880122 60.267422 0, 24.881093 60.266560000000005 0)",102143272.0,102143224.0,2024-04-17 16:11:00+00:00,2024-04-17 16:11:08+00:00,['BRUSHING'],2024-04-17 16:08:58+00:00,2024-04-17 16:09:58+00:00,324.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877047 60.26563500000001 0, 24.876955 60.266112 0, 24.877085 60.26666800000001 0, 24.87773 60.267197 0, 24.879928 60.267497000000006 0, 24.880175000000005 60.26737500000001 0, 24.881103 60.266477999999985 0)",102143276.0,102143236.0,2024-04-17 16:11:00+00:00,2024-04-17 16:11:08+00:00,['BRUSHING'],2024-04-17 16:08:59+00:00,2024-04-17 16:10:00+00:00,325.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.881093 60.266560000000005 0, 24.882095 60.265722 0, 24.882190000000005 60.265551999999985 0, 24.882112 60.265348 0, 24.880812000000002 60.26443999999998 0, 24.879527 60.263668 0, 24.878752 60.26341 0, 24.878403 60.26341299999998 0, 24.877767 60.263771999999996 0)",102143319.0,102143272.0,2024-04-17 16:12:00+00:00,2024-04-17 16:12:08+00:00,['BRUSHING'],2024-04-17 16:09:58+00:00,2024-04-17 16:10:50+00:00,358.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.881103 60.266477999999985 0, 24.882127 60.265688000000004 0, 24.882185 60.265507 0, 24.882065 60.265277999999995 0, 24.87953 60.26365500000001 0, 24.878537 60.263361999999994 0, 24.877665 60.26378299999999 0)",102143326.0,102143276.0,2024-04-17 16:12:00+00:00,2024-04-17 16:12:08+00:00,['BRUSHING'],2024-04-17 16:10:00+00:00,2024-04-17 16:10:51+00:00,358.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877767 60.263771999999996 0, 24.877378 60.26390700000001 0, 24.876277 60.263974999999995 0, 24.875815 60.26408199999999 0, 24.875540000000004 60.26425999999999 0, 24.875145 60.26557199999999 0, 24.875 60.267548000000005 0, 24.874957000000002 60.26966300000001 0, 24.874457000000003 60.27178000000001 0)",102143342.0,102143319.0,2024-04-17 16:13:00+00:00,2024-04-17 16:13:09+00:00,['BRUSHING'],2024-04-17 16:10:50+00:00,2024-04-17 16:11:56+00:00,341.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877665 60.26378299999999 0, 24.877227 60.263902 0, 24.875685 60.264073 0, 24.875468 60.26431 0, 24.875083 60.26572200000001 0, 24.874878 60.269822 0, 24.874343 60.271958 0)",102143347.0,102143326.0,2024-04-17 16:13:00+00:00,2024-04-17 16:13:09+00:00,['BRUSHING'],2024-04-17 16:10:51+00:00,2024-04-17 16:11:51+00:00,343.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.874343 60.271958 0, 24.873627 60.27289499999999 0, 24.871258 60.274746999999984 0, 24.869727 60.276762 0, 24.865667 60.28296 0)",102143393.0,102143347.0,2024-04-17 16:14:00+00:00,2024-04-17 16:14:09+00:00,['BRUSHING'],2024-04-17 16:11:51+00:00,2024-04-17 16:13:00+00:00,338.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.874457000000003 60.27178000000001 0, 24.870485 60.275722999999985 0, 24.865123 60.283928 0)",102143402.0,102143342.0,2024-04-17 16:14:00+00:00,2024-04-17 16:14:09+00:00,['BRUSHING'],2024-04-17 16:11:56+00:00,2024-04-17 16:12:51+00:00,328.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.861613000000002 60.28840499999999 0, 24.864563 60.28422799999999 0, 24.86708 60.280280000000005 0, 24.867603 60.27872000000001 0)",102147424.0,102147395.0,2024-04-17 17:53:00+00:00,2024-04-17 17:53:42+00:00,['BRUSHING'],2024-04-17 17:50:50+00:00,2024-04-17 17:51:55+00:00,171.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.867603 60.27872000000001 0, 24.86805 60.277757 0, 24.868323 60.277670000000015 0, 24.871835000000004 60.27825999999998 0, 24.872188 60.278232999999986 0, 24.872473 60.27810199999997 0, 24.872613 60.277888 0, 24.87221 60.276927 0)",102147470.0,102147424.0,2024-04-17 17:54:00+00:00,2024-04-17 17:54:42+00:00,['BRUSHING'],2024-04-17 17:51:55+00:00,2024-04-17 17:53:00+00:00,125.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.87221 60.276927 0, 24.871675 60.276058 0, 24.871585 60.275631999999995 0, 24.87181 60.27492999999998 0, 24.872055 60.27461499999998 0, 24.872913 60.274048000000015 0, 24.877345 60.272803 0, 24.878112 60.272317999999984 0)",102147511.0,102147470.0,2024-04-17 17:55:00+00:00,2024-04-17 17:55:42+00:00,['BRUSHING'],2024-04-17 17:53:00+00:00,2024-04-17 17:53:59+00:00,257.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.878112 60.272317999999984 0, 24.878477 60.271725 0, 24.87948 60.26827199999999 0, 24.879905 60.26763 0, 24.879808 60.267500000000005 0, 24.878813 60.26737300000001 0)",102147547.0,102147511.0,2024-04-17 17:56:00+00:00,2024-04-17 17:56:43+00:00,['BRUSHING'],2024-04-17 17:53:59+00:00,2024-04-17 17:55:00+00:00,257.0,state-roads,Harja/Väylävirasto,True,True,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.878813 60.26737300000001 0, 24.878565 60.267297000000006 0, 24.878473 60.267179999999996 0, 24.87848 60.266685 0, 24.878665000000005 60.266071999999994 0, 24.878628 60.26598 0, 24.878067 60.265882999999995 0, 24.877867 60.265776999999986 0)",102147585.0,102147547.0,2024-04-17 17:57:00+00:00,2024-04-17 17:57:44+00:00,['BRUSHING'],2024-04-17 17:55:00+00:00,2024-04-17 17:55:42+00:00,135.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877867 60.265776999999986 0, 24.877805 60.265732 0)",102147596.0,102147585.0,2024-04-17 17:58:00+00:00,2024-04-17 17:58:44+00:00,['BRUSHING'],2024-04-17 17:55:42+00:00,2024-04-17 17:56:53+00:00,213.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877805 60.265732 0, 24.877638 60.265837999999995 0)",102147638.0,102147596.0,2024-04-17 17:59:00+00:00,2024-04-17 17:59:44+00:00,['BRUSHING'],2024-04-17 17:56:53+00:00,2024-04-17 17:57:56+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877638 60.265837999999995 0, 24.87767 60.26583999999998 0)",102147670.0,102147638.0,2024-04-17 18:00:00+00:00,2024-04-17 18:00:44+00:00,['BRUSHING'],2024-04-17 17:57:56+00:00,2024-04-17 17:58:59+00:00,144.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.87767 60.26583999999998 0, 24.877577000000002 60.265757999999984 0, 24.87749 60.265785 0, 24.877568 60.26580000000001 0)",102147716.0,102147670.0,2024-04-17 18:01:00+00:00,2024-04-17 18:01:45+00:00,['BRUSHING'],2024-04-17 17:58:59+00:00,2024-04-17 18:00:44+00:00,342.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877568 60.26580000000001 0, 24.877492 60.265817000000006 0)",102147761.0,102147716.0,2024-04-17 18:03:00+00:00,2024-04-17 18:03:45+00:00,['BRUSHING'],2024-04-17 18:00:44+00:00,2024-04-17 18:01:46+00:00,330.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877492 60.265817000000006 0, 24.877808 60.265812 0)",102147795.0,102147761.0,2024-04-17 18:04:00+00:00,2024-04-17 18:04:45+00:00,['BRUSHING'],2024-04-17 18:01:46+00:00,2024-04-17 18:02:59+00:00,267.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877808 60.265812 0, 24.877752000000005 60.265826999999994 0, 24.878053 60.265502999999995 0, 24.877858000000003 60.265375 0, 24.877162 60.265376999999994 0)",102147842.0,102147795.0,2024-04-17 18:05:00+00:00,2024-04-17 18:05:46+00:00,['BRUSHING'],2024-04-17 18:02:59+00:00,2024-04-17 18:03:58+00:00,61.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.877162 60.265376999999994 0, 24.877015 60.265475 0, 24.876932000000004 60.266152999999996 0, 24.877057 60.26668300000001 0, 24.877752 60.267202 0, 24.879102 60.267366999999986 0)",102147869.0,102147842.0,2024-04-17 18:06:00+00:00,2024-04-17 18:06:46+00:00,['BRUSHING'],2024-04-17 18:03:58+00:00,2024-04-17 18:04:57+00:00,214.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
"LINESTRING Z (24.879102 60.267366999999986 0, 24.879897 60.267464999999994 0, 24.880193 60.267402 0, 24.880477 60.267068 0, 24.882263000000002 60.26561299999999 0, 24.882223 60.265438 0, 24.881987 60.265243 0, 24.880528 60.26432199999999 0)",102147902.0,102147869.0,2024-04-17 18:07:00+00:00,2024-04-17 18:07:46+00:00,['BRUSHING'],2024-04-17 18:04:57+00:00,2024-04-17 18:06:00+00:00,356.0,state-roads,Harja/Väylävirasto,True,False,False,Vantaa Hämeenlinnanväylä
